fromId,toId,miles
49035112822,49035112822,0.06338001913828029
49035112822,49035112402,4.518622540917395
49035112822,49035113017,7.352703592777163
49035112822,49035112914,8.050505176034896
49035112822,49035113019,7.8672002187232035
49035112822,49035112823,1.5801508693004587
49035112822,49035113108,10.378788820261724
49035112822,49035111306,8.661314576161656
49035112822,49035112907,8.566865920190887
49035112822,49035113016,9.655510954801347
49035112822,49035113010,5.555693638385923
49035112822,49035113512,12.664819118396363
49035112822,49035113101,9.018603899735295
49035112822,49035113533,9.93699280450371
49035112822,49035111201,8.029999875725453
49035112822,49035113020,9.213093566306686
49035112822,49035112501,6.2305044303876125
49035112822,49035112819,4.451514285359216
49035112822,49035112610,4.307977183193111
49035112822,49035112503,5.492313619247642
49035112822,49035112913,8.574322393030684
49035112822,49035113513,10.941131146929798
49035112822,49035112202,8.321423689214212
49035112822,49035113013,9.844408266742889
49035112822,49035112920,6.740651447177104
49035112822,49035113532,11.201486323586067
49035112822,49035113014,6.190115202505376
49035112822,49035113008,6.324331713621733
49035112822,49035112604,2.762623187145041
49035112822,49035112700,3.1540880112344194
49035112822,49035113523,11.958318316825531
49035112822,49035111002,10.77460325350765
49035112822,49035111305,9.666695664061043
49035112822,49035112918,6.285185231212796
49035112822,49035113515,10.168764835274088
49035112822,49035112614,7.731740962133546
49035112822,49035112100,11.660059403233625
49035112822,49035112619,6.278350131109648
49035112822,49035112611,5.284153752469957
49035112822,49035112820,7.096698025277443
49035112822,49035112816,4.274423055414021
49035112822,49035112617,4.658431406663602
49035112822,49035112605,3.1000285831458863
49035112822,49035113012,2.762001814408391
49035112822,49035112904,10.347720183429232
49035112822,49035112921,7.358917320143662
49035112822,49035112613,3.9090558862639346
49035112822,49035112001,11.315197534392981
49035112822,49035112002,9.513216598108542
49035112822,49035112810,10.268184473138056
49035112822,49035114600,5.9800912175177405
49035112822,49035112616,5.046167994333081
49035112822,49035111304,9.298221631227708
49035112822,49035112917,7.773372935489083
49035112822,49035112814,4.8268234182956995
49035112822,49035113102,8.188449923571154
49035112822,49035112502,6.743136938123703
49035112822,49035111202,7.9312016105981336
49035112822,49035112813,2.5960952937228927
49035112822,49035112804,1.1203350441796016
49035112822,49035112905,9.770464911081563
49035112822,49035112812,1.4043023848285634
49035112822,49035114200,6.56169609902196
49035112822,49035113514,11.00140430238483
49035112822,49035113011,4.46953409472206
49035112822,49035112821,6.710825555817913
49035112822,49035112805,2.0436949308412147
49035112822,49035112403,5.625287384890701
49035112822,49035112916,8.776268532441872
49035112822,49035112609,6.126113810630445
49035112822,49035111302,9.835087675693142
49035112822,49035112612,3.883579604061292
49035112822,49035111101,9.0099046814222
49035112822,49035111103,8.963923098910113
49035112822,49035112608,4.789541054096711
49035112822,49035112818,8.65012986690196
49035112822,49035112615,7.33344103794102
49035112822,49035112302,7.2228366908173545
49035112822,49035112618,7.092969788857545
49035112822,49035112815,7.175612362831969
49035112822,49035111102,10.650950078914338
49035112822,49035112404,6.160289311146184
49035112822,49035113007,7.652826624579021
49035112822,49035112201,9.279580449128215
49035112822,49035112912,9.314998695117254
49035112822,49035112817,3.3622478780121043
49035112822,49035112301,8.784967750754967
49035113521,49035112822,12.25222762126089
49035113521,49035113521,0.06089452819168106
49035113521,49035113520,2.012626294008724
49035113521,49035112402,9.149092174431756
49035113521,49035113310,3.207526066586303
49035113521,49035111801,10.115948152658854
49035113521,49035113538,3.929561186573378
49035113521,49035113017,11.717225695005407
49035113521,49035112914,4.789541054096711
49035113521,49035103300,12.28453900356668
49035113521,49035113019,8.074738712764239
49035113521,49035114000,11.750158450047847
49035113521,49035113108,8.80920128748431
49035113521,49035113702,2.1754259510109737
49035113521,49035100500,12.848745448444705
49035113521,49035100600,12.195682702225758
49035113521,49035112907,4.129643207774616
49035113521,49035113801,3.550523817216996
49035113521,49035111702,9.368436750469137
49035113521,49035113413,3.695303664856401
49035113521,49035113016,11.330110480072577
49035113521,49035113010,7.676438788571713
49035113521,49035113309,2.6041731392993404
49035113521,49035113527,4.21228578174904
49035113521,49035111500,10.639143996917992
49035113521,49035113406,4.143313407980911
49035113521,49035113512,5.062323685485976
49035113521,49035113101,6.478432152310885
49035113521,49035113533,3.187020766276859
49035113521,49035111906,8.120720295276325
49035113521,49035113020,9.29200790386121
49035113521,49035103100,11.379820299004562
49035113521,49035112501,7.998931238892963
49035113521,49035103200,11.346266171225471
49035113521,49035112610,9.51818758000174
49035113521,49035112503,8.799259323697914
49035113521,49035113536,2.446965836926939
49035113521,49035113308,4.240868927634931
49035113521,49035112913,3.978649632768713
49035113521,49035113513,2.942821280773485
49035113521,49035112202,6.534355698609368
49035113521,49035113013,10.051946760783924
49035113521,49035113509,4.867212646177936
49035113521,49035102300,12.405706687213392
49035113521,49035113306,3.669827382653759
49035113521,49035112920,6.319360731728535
49035113521,49035113528,5.206482160388731
49035113521,49035113532,1.4975082953260344
49035113521,49035113014,10.35704077447898
49035113521,49035113408,5.715386431704923
49035113521,49035113008,6.531870207662769
49035113521,49035102702,11.210806914635814
49035113521,49035113903,8.694868703940747
49035113521,49035113537,1.8367778095368288
49035113521,49035113409,4.706898480122287
49035113521,49035113905,7.222215318080704
49035113521,49035113701,2.1741832055376737
49035113521,49035112700,10.427255893720409
49035113521,49035111400,8.877552288515789
49035113521,49035113523,1.3427864839002324
49035113521,49035113904,7.925609255968285
49035113521,49035113407,7.207923745137759
49035113521,49035113526,6.933898368275194
49035113521,49035111701,8.643294766798812
49035113521,49035114500,8.447562354754123
49035113521,49035111905,8.315831334584365
49035113521,49035113522,1.9051288105683075
